Date,Price
2022-06-28 00:00:00,88.06
2022-06-29 00:00:00,88.65
2022-06-30 00:00:00,89.51
2022-07-01 00:00:00,86.18
2022-07-04 00:00:00,84.63
2022-07-05 00:00:00,82.75
2022-07-06 00:00:00,83.65
2022-07-07 00:00:00,84.40
2022-07-08 00:00:00,82.69
2022-07-11 00:00:00,84.35
2022-07-12 00:00:00,86.01
2022-07-13 00:00:00,83.64
2022-07-14 00:00:00,83.68
2022-07-15 00:00:00,85.01
2022-07-18 00:00:00,84.50
2022-07-19 00:00:00,83.31
2022-07-20 00:00:00,79.01
2022-07-21 00:00:00,78.10
2022-07-22 00:00:00,76.15
2022-07-25 00:00:00,76.34
2022-07-26 00:00:00,76.76
2022-07-27 00:00:00,76.27
2022-07-28 00:00:00,78.70
2022-07-29 00:00:00,78.67
2022-08-01 00:00:00,80.63
2022-08-02 00:00:00,81.98
2022-08-03 00:00:00,83.82
2022-08-04 00:00:00,84.40
2022-08-05 00:00:00,85.12
2022-08-08 00:00:00,84.52
2022-08-09 00:00:00,85.50
2022-08-10 00:00:00,85.98
2022-08-11 00:00:00,87.06
2022-08-12 00:00:00,89.07
2022-08-15 00:00:00,90.68
2022-08-16 00:00:00,92.47
2022-08-17 00:00:00,96.35
2022-08-18 00:00:00,96.53
2022-08-19 00:00:00,98.43
2022-08-22 00:00:00,93.04
2022-08-23 00:00:00,89.80
2022-08-24 00:00:00,89.65
2022-08-25 00:00:00,88.37
2022-08-26 00:00:00,90.45
2022-08-29 00:00:00,86.28
2022-08-30 00:00:00,81.06
2022-08-31 00:00:00,80.62
2022-09-01 00:00:00,80.94
2022-09-02 00:00:00,77.91
2022-09-05 00:00:00,73.94
2022-09-06 00:00:00,69.51
2022-09-07 00:00:00,69.31
2022-09-08 00:00:00,67.20
2022-09-09 00:00:00,66.19
2022-09-12 00:00:00,72.04
2022-09-13 00:00:00,70.23
2022-09-14 00:00:00,72.05
2022-09-15 00:00:00,72.11
2022-09-16 00:00:00,73.26
2022-09-19 00:00:00,70.34
2022-09-20 00:00:00,71.04
2022-09-21 00:00:00,69.85
2022-09-22 00:00:00,70.01
2022-09-23 00:00:00,66.00
2022-09-26 00:00:00,70.00
2022-09-27 00:00:00,68.21
2022-09-28 00:00:00,65.22
2022-09-29 00:00:00,65.83
2022-09-30 00:00:00,66.13
2022-10-03 00:00:00,65.76
2022-10-04 00:00:00,67.42
2022-10-05 00:00:00,66.89
2022-10-06 00:00:00,66.96
2022-10-07 00:00:00,69.85
2022-10-10 00:00:00,66.56
2022-10-11 00:00:00,66.12
2022-10-12 00:00:00,66.50
2022-10-13 00:00:00,68.62
2022-10-14 00:00:00,67.80
2022-10-17 00:00:00,67.29
2022-10-18 00:00:00,67.55
2022-10-19 00:00:00,67.08
2022-10-20 00:00:00,66.66
2022-10-21 00:00:00,68.52
2022-10-24 00:00:00,72.11
2022-10-25 00:00:00,76.88
2022-10-26 00:00:00,75.55
2022-10-27 00:00:00,79.95
2022-10-28 00:00:00,80.93
2022-10-31 00:00:00,79.68
2022-11-01 00:00:00,76.57
2022-11-02 00:00:00,76.54
2022-11-03 00:00:00,76.13
2022-11-04 00:00:00,76.21
2022-11-07 00:00:00,77.35
2022-11-08 00:00:00,75.94
2022-11-09 00:00:00,73.05
2022-11-10 00:00:00,73.05
2022-11-11 00:00:00,75.84
2022-11-14 00:00:00,75.23
2022-11-15 00:00:00,76.65
2022-11-16 00:00:00,73.41
2022-11-17 00:00:00,72.40
2022-11-18 00:00:00,72.47
2022-11-21 00:00:00,74.28
2022-11-22 00:00:00,73.87
2022-11-23 00:00:00,75.87
2022-11-24 00:00:00,78.69
2022-11-25 00:00:00,78.97
2022-11-28 00:00:00,78.59
2022-11-29 00:00:00,81.39
2022-11-30 00:00:00,84.90
2022-12-01 00:00:00,84.88
2022-12-02 00:00:00,87.98
2022-12-05 00:00:00,87.17
2022-12-06 00:00:00,88.61
2022-12-07 00:00:00,88.19
2022-12-08 00:00:00,88.93
2022-12-09 00:00:00,87.73
2022-12-12 00:00:00,89.81
2022-12-13 00:00:00,88.99
2022-12-14 00:00:00,86.19
2022-12-15 00:00:00,85.20
2022-12-16 00:00:00,83.68
2022-12-19 00:00:00,84.69
2022-12-20 00:00:00,86.87
2022-12-21 00:00:00,85.60
2022-12-22 00:00:00,86.85
2022-12-23 00:00:00,86.85
2022-12-27 00:00:00,86.08
2022-12-28 00:00:00,84.13
2022-12-29 00:00:00,82.36
2022-12-30 00:00:00,79.40
2023-01-02 00:00:00,83.67
2023-01-03 00:00:00,80.42
2023-01-04 00:00:00,75.40
2023-01-05 00:00:00,76.24
2023-01-06 00:00:00,75.55
2023-01-09 00:00:00,79.10
2023-01-10 00:00:00,78.38
2023-01-11 00:00:00,76.64
2023-01-12 00:00:00,77.76
2023-01-13 00:00:00,77.20
2023-01-16 00:00:00,75.07
2023-01-17 00:00:00,77.21
2023-01-18 00:00:00,81.42
2023-01-19 00:00:00,81.86
2023-01-20 00:00:00,82.60
2023-01-23 00:00:00,81.80
2023-01-24 00:00:00,79.62
2023-01-25 00:00:00,82.28
2023-01-26 00:00:00,86.81
2023-01-27 00:00:00,86.94
2023-01-30 00:00:00,87.21
2023-01-31 00:00:00,89.62
2023-02-01 00:00:00,92.65
2023-02-02 00:00:00,90.65
2023-02-03 00:00:00,90.90
2023-02-06 00:00:00,87.96
2023-02-07 00:00:00,87.90
2023-02-08 00:00:00,87.59
2023-02-09 00:00:00,88.49
2023-02-10 00:00:00,90.44
2023-02-13 00:00:00,89.35
2023-02-14 00:00:00,88.62
2023-02-15 00:00:00,91.51
2023-02-16 00:00:00,95.13
2023-02-17 00:00:00,93.33
2023-02-20 00:00:00,95.11
2023-02-21 00:00:00,97.12
2023-02-22 00:00:00,93.45
2023-02-23 00:00:00,93.84
2023-02-24 00:00:00,94.79
2023-02-27 00:00:00,96.9
2023-02-28 00:00:00,95.88
2023-03-01 00:00:00,93.8
2023-03-02 00:00:00,90.1
2023-03-03 00:00:00,89.27
2023-03-06 00:00:00,89.96
2023-03-07 00:00:00,92.87
2023-03-08 00:00:00,94.76
2023-03-09 00:00:00,95.4
2023-03-10 00:00:00,96.83
2023-03-13 00:00:00,92.99
2023-03-14 00:00:00,89.73
2023-03-15 00:00:00,86.65
2023-03-16 00:00:00,85.27
2023-03-17 00:00:00,85.57
2023-03-20 00:00:00,85.18
2023-03-21 00:00:00,87.38
2023-03-22 00:00:00,86.63
2023-03-23 00:00:00,90.18
2023-03-24 00:00:00,85.4
2023-03-27 00:00:00,88.13
2023-03-28 00:00:00,89.40
2023-03-29 00:00:00,90.02
2023-03-30 00:00:00,90.80
2023-03-31 00:00:00,91.75
2023-04-03 00:00:00,96.00
2023-04-04 00:00:00,94.98
2023-04-05 00:00:00,97.01
2023-04-06 00:00:00,96.75
2023-04-11 00:00:00,97.47
2023-04-12 00:00:00,96.27
2023-04-13 00:00:00,94.39
2023-04-14 00:00:00,94.11
2023-04-17 00:00:00,92.91
2023-04-18 00:00:00,95.15
2023-04-19 00:00:00,94.39
2023-04-20 00:00:00,91.74
2023-04-21 00:00:00,89.86
2023-04-24 00:00:00,88.56
2023-04-25 00:00:00,86.81
2023-04-26 00:00:00,86.24
2023-04-27 00:00:00,86.68
2023-04-28 00:00:00,87.65
2023-05-01 00:00:00,85.63
2023-05-02 00:00:00,88.52
2023-05-03 00:00:00,85.15
2023-05-04 00:00:00,84.50
2023-05-05 00:00:00,84.96
2023-05-08 00:00:00,85.59
2023-05-09 00:00:00,87.51
2023-05-10 00:00:00,89.06
2023-05-11 00:00:00,88.57
2023-05-12 00:00:00,88.93
2023-05-15 00:00:00,87.14
2023-05-16 00:00:00,88.93
2023-05-17 00:00:00,88.04
2023-05-18 00:00:00,89.65
2023-05-19 00:00:00,89.43
2023-05-22 00:00:00,87.17
2023-05-23 00:00:00,85.8
2023-05-24 00:00:00,84.79
2023-05-25 00:00:00,82.63
2023-05-26 00:00:00,83.13
2023-05-29 00:00:00,83
2023-05-30 00:00:00,80.38
2023-05-31 00:00:00,80.77
2023-06-01 00:00:00,78.95
2023-06-02 00:00:00,78.52
2023-06-05 00:00:00,82.86
2023-06-06 00:00:00,81.64
2023-06-07 00:00:00,83.86
2023-06-08 00:00:00,83.85
2023-06-09 00:00:00,86.14
2023-06-12 00:00:00,87.39
